0,1,2,3,4,5,6,7,8,9
-12214.299350789897,-12271.178951533531,-11912.517665330934,-12337.938751334912,-12275.763680798695,-11887.982574463502,-12098.978534047048,-12150.832155502609,-11656.001303023957,-11100.204269019352
-15616.498514578687,-15572.921007635085,-15079.848543314369,-15284.702688436402,-15718.032711987098,-15066.933575010491,-15250.082734279798,-15413.646358807535,-14410.931333427894,-14091.322731055161
-14288.368072470877,-14338.531539403713,-13885.221273090727,-13993.552008578456,-14740.63899687043,-14345.345854187086,-14076.113747054644,-14046.209994668907,-13079.501378135492,-12746.170044546065
-14279.280555539844,-14266.576261213295,-13931.172077517636,-14162.31573557298,-14093.534036063807,-13619.316966364768,-13798.59987269648,-13664.384154333384,-13531.10023749538,-12939.904322385803
-13947.191801891582,-14100.705923098332,-13263.374676087898,-13467.101679704307,-14421.905600653059,-14176.974816414417,-13516.571441301834,-13610.667685880311,-12887.955664007119,-12149.814607489854
-11627.330866923905,-11624.291912866138,-11297.231072586095,-11403.721337086896,-11775.031889308848,-11496.751443763087,-11367.273290034014,-11346.643703677106,-10937.288429541502,-10393.242870115406
-11922.347912552108,-11781.737705888283,-11682.986081073834,-12104.998308214816,-12092.899638705487,-11592.732113646702,-11875.215037402304,-11853.956557816384,-11256.783615138724,-10778.268963705816
-13284.301246642823,-13141.45389616997,-12959.436901320723,-13146.807788862216,-13307.136502461472,-12923.855332345105,-12931.849018709609,-12921.406214428254,-12412.883091115727,-11950.995448813419
-13314.617698608505,-13023.611409438641,-12842.364038291513,-13117.505442067179,-13319.268106278067,-12841.224572900253,-12719.597113485283,-12766.2091440384,-12267.460298892425,-11733.002704720762
-16561.256596681957,-16578.806013883146,-16157.823123771053,-16250.202204729425,-16732.564297732493,-16278.840611721726,-16253.523294763612,-16423.952694928947,-15374.972999796319,-14963.861142906635
-13965.069675827493,-13976.330455930924,-13535.85912734355,-13769.516374795572,-14521.058276957772,-14185.410654660178,-13652.16006415311,-13845.054349814522,-12688.748721290827,-12138.112265900842
-10897.764393043994,-10796.455140293838,-10467.328494225596,-10445.47270573376,-10948.078931736052,-10821.733740356152,-10668.439884767464,-10717.112498892448,-9930.608526266333,-9704.284756331834
-15689.769125204817,-15391.181289085569,-15085.562588804294,-15224.954209598944,-15820.96401689043,-15637.734985532034,-15173.770040218136,-15279.69289303277,-14352.036630537348,-14179.97107053751
-11160.997149259196,-11262.097603302971,-10871.55876098798,-11086.203330553126,-11685.768155696236,-11170.308965072105,-10959.767277418223,-10937.365184505401,-10351.792215497553,-9716.91277832279
-10007.029407472246,-10066.997707044266,-9689.944241523788,-9704.45547616659,-10412.788638602791,-10046.240286895363,-9929.68045541103,-9819.932908844337,-9157.137295773351,-8915.645812399473
-11401.397745406784,-11667.06947086015,-11118.352852086071,-11050.99926704414,-11474.537338752962,-11137.493622725471,-11235.494778436934,-11213.598245454017,-10205.056013968659,-10022.186437288516
-16102.321056038947,-16060.68002283315,-15691.047425944882,-15812.53648365067,-16193.223414766795,-15905.364280269621,-15673.167694592781,-15799.748171361622,-14833.499822057498,-14303.880293482936
-10574.02441509132,-10726.289937907875,-10259.34130657161,-10311.033308393236,-10976.87403685377,-10546.801021092506,-10490.246049177602,-10418.147284983943,-9756.955145939799,-9504.237983632633
-14785.725109692403,-14609.489048260042,-14408.286091022554,-14641.773142599966,-15040.590165150354,-14694.13423408741,-14496.907973944624,-14684.012257445629,-13911.142331087138,-13255.514065161942
-12090.764380398088,-12004.4185970978,-11775.80783753596,-12274.017754938648,-12216.69956053468,-11693.611923230115,-12004.037040902325,-11953.114809694103,-11459.93309722125,-10946.445951905538
-12831.324350863808,-12769.802007484777,-12552.095395249578,-12924.221707096956,-13129.80930933405,-12632.098634127293,-12515.802333826145,-12594.8150521055,-12179.019007706283,-11766.982946938275
-15590.56214033899,-15448.737985962302,-15460.462099543705,-15567.002715783223,-15806.634189063703,-15267.370044939076,-15432.377331818027,-15436.915082325422,-14755.53417821576,-14415.786161947659
-9809.774096665844,-9858.358618496639,-9535.048433853592,-9650.72865247501,-10026.646620119513,-9730.27665677423,-9688.306919545803,-9561.371524388574,-8995.028929163382,-8774.05508865255
-13660.449622842747,-13450.247662016589,-13304.350974638515,-13482.547074286402,-14047.654103472614,-13694.70092088172,-13498.795753357424,-13330.377267176342,-12535.647152242629,-12409.274636576005
